url,taxonomy_ssu,go_terms,run,assembly,accession,taxonomy_lsu,analysis_summary,interpro_identifiers,downloads,sample,taxonomy,go_slim,experiment_type,pipeline_version,study,complete_time,instrument_platform,instrument_model
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175873?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172185?format=csv,,MGYA00175873,,"[{'value': '229362', 'key': 'Submitted nucleotide sequences'}, {'value': '228376', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '211709', 'key': 'Nucleotide sequences after length filtering'}, {'value': '211709', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '54902', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '155447', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '26942', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '56629', 'key': 'Predicted CDS'}, {'value': '27016', 'key': 'Predicted CDS with InterProScan match'}, {'value': '46977', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972737?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175874?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172234?format=csv,,MGYA00175874,,"[{'value': '110955', 'key': 'Submitted nucleotide sequences'}, {'value': '110734', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '105560', 'key': 'Nucleotide sequences after length filtering'}, {'value': '105560', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '377', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '105192', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '63', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '386', 'key': 'Predicted CDS'}, {'value': '63', 'key': 'Predicted CDS with InterProScan match'}, {'value': '106', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972771?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175875?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172209?format=csv,,MGYA00175875,,"[{'value': '434792', 'key': 'Submitted nucleotide sequences'}, {'value': '432655', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '399225', 'key': 'Nucleotide sequences after length filtering'}, {'value': '399225', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '109302', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '284447', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '36504', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '114093', 'key': 'Predicted CDS'}, {'value': '36682', 'key': 'Predicted CDS with InterProScan match'}, {'value': '60315', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972783?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175876?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172184?format=csv,,MGYA00175876,,"[{'value': '129555', 'key': 'Submitted nucleotide sequences'}, {'value': '129363', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '123636', 'key': 'Nucleotide sequences after length filtering'}, {'value': '123636', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '45182', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '77503', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '21596', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '46481', 'key': 'Predicted CDS'}, {'value': '21648', 'key': 'Predicted CDS with InterProScan match'}, {'value': '38473', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972736?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175877?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172235?format=csv,,MGYA00175877,,"[{'value': '79697', 'key': 'Submitted nucleotide sequences'}, {'value': '79555', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '75594', 'key': 'Nucleotide sequences after length filtering'}, {'value': '75594', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '475', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '75118', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '107', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '492', 'key': 'Predicted CDS'}, {'value': '108', 'key': 'Predicted CDS with InterProScan match'}, {'value': '194', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972772?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175878?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172162?format=csv,,MGYA00175878,,"[{'value': '58647', 'key': 'Submitted nucleotide sequences'}, {'value': '58490', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '55137', 'key': 'Nucleotide sequences after length filtering'}, {'value': '55137', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '100', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '55042', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '8', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '101', 'key': 'Predicted CDS'}, {'value': '8', 'key': 'Predicted CDS with InterProScan match'}, {'value': '12', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972832?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175879?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172232?format=csv,,MGYA00175879,,"[{'value': '107204', 'key': 'Submitted nucleotide sequences'}, {'value': '107019', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '102482', 'key': 'Nucleotide sequences after length filtering'}, {'value': '102482', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '516', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '102094', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '71', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '528', 'key': 'Predicted CDS'}, {'value': '71', 'key': 'Predicted CDS with InterProScan match'}, {'value': '122', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972769?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175880?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172252?format=csv,,MGYA00175880,,"[{'value': '37495', 'key': 'Submitted nucleotide sequences'}, {'value': '37455', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '36742', 'key': 'Nucleotide sequences after length filtering'}, {'value': '36742', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '63', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '36677', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '8', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '64', 'key': 'Predicted CDS'}, {'value': '8', 'key': 'Predicted CDS with InterProScan match'}, {'value': '16', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972793?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175881?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172225?format=csv,,MGYA00175881,,"[{'value': '99144', 'key': 'Submitted nucleotide sequences'}, {'value': '98960', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '94674', 'key': 'Nucleotide sequences after length filtering'}, {'value': '94674', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '369', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '94325', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '46', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '385', 'key': 'Predicted CDS'}, {'value': '46', 'key': 'Predicted CDS with InterProScan match'}, {'value': '91', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972761?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175882?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172152?format=csv,,MGYA00175882,,"[{'value': '221019', 'key': 'Submitted nucleotide sequences'}, {'value': '219565', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '200539', 'key': 'Nucleotide sequences after length filtering'}, {'value': '200539', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '64919', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '130670', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '9980', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '69434', 'key': 'Predicted CDS'}, {'value': '10015', 'key': 'Predicted CDS with InterProScan match'}, {'value': '16255', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972786?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175883?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172150?format=csv,,MGYA00175883,,"[{'value': '276267', 'key': 'Submitted nucleotide sequences'}, {'value': '275425', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '261523', 'key': 'Nucleotide sequences after length filtering'}, {'value': '261523', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '22522', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '237550', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '6489', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '23246', 'key': 'Predicted CDS'}, {'value': '6493', 'key': 'Predicted CDS with InterProScan match'}, {'value': '10702', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972784?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175884?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172216?format=csv,,MGYA00175884,,"[{'value': '118734', 'key': 'Submitted nucleotide sequences'}, {'value': '118524', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '113503', 'key': 'Nucleotide sequences after length filtering'}, {'value': '113503', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '323', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '113210', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '55', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '339', 'key': 'Predicted CDS'}, {'value': '55', 'key': 'Predicted CDS with InterProScan match'}, {'value': '105', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972744?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175885?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172205?format=csv,,MGYA00175885,,"[{'value': '519934', 'key': 'Submitted nucleotide sequences'}, {'value': '518783', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '490596', 'key': 'Nucleotide sequences after length filtering'}, {'value': '490596', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '82603', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '403910', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '32164', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '84810', 'key': 'Predicted CDS'}, {'value': '32204', 'key': 'Predicted CDS with InterProScan match'}, {'value': '59176', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972779?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175886?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172166?format=csv,,MGYA00175886,,"[{'value': '121466', 'key': 'Submitted nucleotide sequences'}, {'value': '120583', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '82406', 'key': 'Nucleotide sequences after length filtering'}, {'value': '82406', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '6564', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '75789', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '4236', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '6694', 'key': 'Predicted CDS'}, {'value': '4237', 'key': 'Predicted CDS with InterProScan match'}, {'value': '4909', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972741?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175887?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172178?format=csv,,MGYA00175887,,"[{'value': '481418', 'key': 'Submitted nucleotide sequences'}, {'value': '478751', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '440113', 'key': 'Nucleotide sequences after length filtering'}, {'value': '440113', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '185428', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '241592', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '29295', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '192248', 'key': 'Predicted CDS'}, {'value': '29539', 'key': 'Predicted CDS with InterProScan match'}, {'value': '45534', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972753?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175888?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172187?format=csv,,MGYA00175888,,"[{'value': '1386270', 'key': 'Submitted nucleotide sequences'}, {'value': '1382418', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '1259673', 'key': 'Nucleotide sequences after length filtering'}, {'value': '1259673', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '912549', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '226709', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '130305', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '998074', 'key': 'Predicted CDS'}, {'value': '130854', 'key': 'Predicted CDS with InterProScan match'}, {'value': '208845', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972759?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175889?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172214?format=csv,,MGYA00175889,,"[{'value': '97577', 'key': 'Submitted nucleotide sequences'}, {'value': '97124', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '91702', 'key': 'Nucleotide sequences after length filtering'}, {'value': '91702', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '11222', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '80063', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '4979', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '11971', 'key': 'Predicted CDS'}, {'value': '5029', 'key': 'Predicted CDS with InterProScan match'}, {'value': '8752', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972794?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175890?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172192?format=csv,,MGYA00175890,,"[{'value': '938271', 'key': 'Submitted nucleotide sequences'}, {'value': '934095', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '848037', 'key': 'Nucleotide sequences after length filtering'}, {'value': '848037', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '128836', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '715581', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '53597', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '133920', 'key': 'Predicted CDS'}, {'value': '53795', 'key': 'Predicted CDS with InterProScan match'}, {'value': '91647', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972764?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175891?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172233?format=csv,,MGYA00175891,,"[{'value': '66746', 'key': 'Submitted nucleotide sequences'}, {'value': '66684', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '65900', 'key': 'Nucleotide sequences after length filtering'}, {'value': '65900', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '307', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '65592', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '122', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '321', 'key': 'Predicted CDS'}, {'value': '123', 'key': 'Predicted CDS with InterProScan match'}, {'value': '237', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972770?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175892?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172195?format=csv,,MGYA00175892,,"[{'value': '457486', 'key': 'Submitted nucleotide sequences'}, {'value': '456093', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '433923', 'key': 'Nucleotide sequences after length filtering'}, {'value': '433923', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '36959', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '395049', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '13985', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '38893', 'key': 'Predicted CDS'}, {'value': '14016', 'key': 'Predicted CDS with InterProScan match'}, {'value': '22979', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972768?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175893?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172220?format=csv,,MGYA00175893,,"[{'value': '87716', 'key': 'Submitted nucleotide sequences'}, {'value': '87544', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '83677', 'key': 'Nucleotide sequences after length filtering'}, {'value': '83677', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '346', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '83365', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '33', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '349', 'key': 'Predicted CDS'}, {'value': '33', 'key': 'Predicted CDS with InterProScan match'}, {'value': '40', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972753?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175894?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172159?format=csv,,MGYA00175894,,"[{'value': '84784', 'key': 'Submitted nucleotide sequences'}, {'value': '84617', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '80860', 'key': 'Nucleotide sequences after length filtering'}, {'value': '80860', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '303', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '80584', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '87', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '309', 'key': 'Predicted CDS'}, {'value': '87', 'key': 'Predicted CDS with InterProScan match'}, {'value': '163', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972755?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175895?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172240?format=csv,,MGYA00175895,,"[{'value': '84628', 'key': 'Submitted nucleotide sequences'}, {'value': '84507', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '83421', 'key': 'Nucleotide sequences after length filtering'}, {'value': '83421', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '85', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '83361', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '6', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '87', 'key': 'Predicted CDS'}, {'value': '6', 'key': 'Predicted CDS with InterProScan match'}, {'value': '9', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972788?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175896?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172173?format=csv,,MGYA00175896,,"[{'value': '2460765', 'key': 'Submitted nucleotide sequences'}, {'value': '2437913', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '1988658', 'key': 'Nucleotide sequences after length filtering'}, {'value': '1988658', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '137019', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '1837329', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '48400', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '138796', 'key': 'Predicted CDS'}, {'value': '48464', 'key': 'Predicted CDS with InterProScan match'}, {'value': '73430', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972748?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175897?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172217?format=csv,,MGYA00175897,,"[{'value': '123402', 'key': 'Submitted nucleotide sequences'}, {'value': '123236', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '121210', 'key': 'Nucleotide sequences after length filtering'}, {'value': '121210', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '569', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '120659', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '201', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '589', 'key': 'Predicted CDS'}, {'value': '205', 'key': 'Predicted CDS with InterProScan match'}, {'value': '371', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972745?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175898?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172180?format=csv,,MGYA00175898,,"[{'value': '448890', 'key': 'Submitted nucleotide sequences'}, {'value': '446551', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '399129', 'key': 'Nucleotide sequences after length filtering'}, {'value': '399129', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '66641', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '329448', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '25599', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '69210', 'key': 'Predicted CDS'}, {'value': '25703', 'key': 'Predicted CDS with InterProScan match'}, {'value': '45322', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972755?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
